#TradeId,NettingSetId,CVA,DVA,FBA,FCA,FBAexOwnSP,FCAexOwnSP,FBAexAllSP,FCAexAllSP,COLVA,MVA,OurKVACCR,TheirKVACCR,OurKVACVA,TheirKVACVA,CollateralFloor,AllocatedCVA,AllocatedDVA,AllocationMethod,BaselEPE,BaselEEPE
portfolio_59_trade_5,I67391,0.16,46.48,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,78.93,78.93
,I67396,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,None,0.00,0.00
portfolio_60_trade_13,I67396,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,I67403,2.37,684.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.37,684.84,None,910.55,1424.17
portfolio_60_trade_12,I67403,1.04,685.85,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,368.15,667.53
,I67404,0.81,150.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,150.67,None,200.32,313.32
portfolio_64_trade_1,I67404,0.36,150.89,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,80.99,146.86
,I67410,0.02,34.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,34.83,None,5.61,6.67
portfolio_62_trade_11,I67410,0.01,34.81,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1.74,2.91
,I67411,0.08,28.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,28.83,None,27.61,44.00
portfolio_62_trade_12,I67411,0.03,28.89,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,11.18,20.78
,I67412,0.02,52.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,52.08,None,8.64,10.30
portfolio_62_trade_10,I67412,0.01,52.05,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,2.68,4.47
,I67417,0.03,95.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,95.39,None,11.88,13.59
portfolio_64_trade_5,I67417,0.01,95.33,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,3.72,6.29
,I67418,0.45,50.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,50.81,None,109.77,172.77
portfolio_62_trade_13,I67418,0.20,50.86,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,45.79,81.26
,I67427,5131.84,20363.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5131.84,20363.35,None,164314.32,164316.36
portfolio_64_trade_8,I67427,4864.38,19916.81,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,123662.24,123662.24
,I67428,17222.45,113032.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17222.45,113032.51,None,304274.28,304274.28
portfolio_64_trade_10,I67428,16174.89,111466.91,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,201130.77,201130.77
,I67429,4860.95,113180.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4860.95,113180.70,None,14445.27,14445.27
portfolio_64_trade_9,I67429,4460.21,112882.19,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,6678.98,6678.98
,I67430,1.87,205.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.87,205.33,None,427.09,427.09
portfolio_62_trade_16,I67430,0.78,205.51,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,172.24,172.24
,I67431,5.46,933.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.46,933.33,None,1941.34,1941.34
portfolio_64_trade_2,I67431,2.29,934.15,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,782.90,782.90
,I67435,79754.29,147451.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79754.29,147451.29,None,725785.38,725785.38
portfolio_62_trade_4,I67435,76254.58,144884.61,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,554155.17,554155.17
,I67436,147.40,10010.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,147.40,10010.89,None,24655.33,24655.33
portfolio_62_trade_5,I67436,107.87,9968.25,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,11846.96,11846.96
,I67447,0.18,142.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,142.88,None,41.40,41.40
portfolio_64_trade_6,I67447,0.07,142.91,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,14.06,16.12
,I67448,27964.29,415060.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27964.29,415060.19,None,26707.07,26707.07
portfolio_48_trade_1,I67448,25431.65,413961.52,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,10850.42,10850.42
portfolio_48_trade_2,I67448,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,I67463,91055.42,1311296.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91055.42,1311296.51,None,23394.52,23394.52
portfolio_62_trade_6,I67463,83868.17,1310303.31,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,8568.82,8568.82
,I67478,1.12,266.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,266.37,None,149.12,149.12
portfolio_62_trade_8,I67478,0.63,266.59,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,53.91,53.91
,I67481,688.93,4663.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,688.93,4663.71,None,602.30,602.30
portfolio_47_trade_13,I67481,700.60,1222.20,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,85.10,93.23
portfolio_47_trade_14,I67481,8.93,3339.64,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,883.02,883.02
,I67496,3.68,1217.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.68,1217.67,None,753.82,753.82
portfolio_59_trade_10,I67496,2.11,1216.44,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,279.94,279.94
,I67501,2.24,526.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.24,526.03,None,260.81,260.81
portfolio_60_trade_3,I67501,1.29,525.77,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,94.82,94.82
,I67541,42.01,4206.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.01,4206.51,None,4833.87,4833.87
portfolio_60_trade_4,I67541,27.31,4208.83,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,2051.52,2051.52
,I67545,1992.23,102104.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1992.23,102104.49,None,14758.16,14758.16
portfolio_60_trade_11,I67545,1680.31,101834.81,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,5582.23,5582.23
,I67584,21.95,1459.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.95,1459.82,None,1516.54,1516.54
portfolio_60_trade_1,I67584,14.43,1457.42,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,639.89,639.89
,I67598,31.66,991.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.66,991.29,None,1382.20,1382.20
portfolio_60_trade_2,I67598,20.54,989.47,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,609.03,609.03
,I67612,23.06,1568.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.06,1568.72,None,1224.86,1224.86
portfolio_59_trade_9,I67612,14.59,1568.03,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,469.47,469.47
,I67618,573.55,4122.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,573.55,4122.89,None,731.72,731.72
portfolio_59_trade_7,I67618,498.16,4106.40,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,296.17,296.17
,I67621,4.29,346.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.29,346.06,None,330.16,330.16
portfolio_23_trade_8,I67621,2.80,345.44,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,140.36,140.36
,I67625,0.00,18964.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18964.65,None,0.00,0.00
portfolio_23_trade_16,I67625,0.00,18763.90,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,I67627,333.53,6437.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,333.53,6437.72,None,9151.36,9151.36
portfolio_23_trade_11,I67627,290.40,6387.62,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,4656.24,4656.24
,I67632,45.30,1102.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.30,1102.92,None,1716.36,1716.36
portfolio_23_trade_12,I67632,30.46,1100.08,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,789.82,789.82
,I67633,8.14,306.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.14,306.95,None,477.67,477.67
portfolio_23_trade_13,I67633,5.48,306.16,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,219.81,219.81
,I67634,13.14,322.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.14,322.28,None,534.98,534.98
portfolio_23_trade_14,I67634,8.83,321.31,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,248.34,248.34
,I67672,1.02,54.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02,54.22,None,103.67,103.67
portfolio_23_trade_9,I67672,0.69,54.05,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,49.77,49.77
,I67674,27734.52,366676.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27734.52,366676.48,None,27424.51,27424.51
portfolio_70_trade_7,I67674,25540.63,365710.66,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,12393.90,12393.90
portfolio_70_trade_8,I67674,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,I67689,4948.97,61924.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4948.97,61924.18,None,309366.76,309366.76
portfolio_23_trade_15,I67689,4465.78,60921.54,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,188465.20,188465.20
,I67710,122.32,1041.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.32,1041.71,None,9932.08,9932.08
portfolio_23_trade_10,I67710,95.86,1026.97,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,5662.42,5662.42
,I67713,309.03,1007.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,309.03,1007.67,None,12713.31,12713.31
portfolio_60_trade_6,I67713,244.93,990.41,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,7491.44,7491.44
,I67717,41226.99,159613.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41226.99,159613.71,None,94064.89,94435.93
portfolio_39_trade_18,I67717,39227.08,158366.42,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,54923.59,54923.59
portfolio_39_trade_19,I67717,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,I67719,263.98,3259.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,263.98,3259.20,None,7745.37,7745.37
portfolio_59_trade_12,I67719,233.68,3218.85,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,4349.33,4349.33
,I67720,25128.11,245586.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25128.11,245586.01,None,161134.96,161134.96
portfolio_59_trade_14,I67720,23557.17,243899.55,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,88611.84,88611.84
,I67727,91826.17,439369.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91826.17,439369.16,None,470676.36,470676.36
portfolio_40_trade_10,I67727,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
portfolio_40_trade_9,I67727,85756.37,434437.71,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,286761.64,286761.64
,I67739,248.25,1029.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,248.25,1029.38,None,28959.47,28960.94
portfolio_60_trade_14,I67739,203.98,999.60,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,18844.82,18844.82
,I67741,242678.85,103271.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,242678.85,103271.20,None,1124830.69,1124830.69
portfolio_59_trade_6,I67741,239670.10,97977.37,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,943622.86,943622.86
,I67755,27.49,77.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.49,77.38,None,3089.32,3089.32
portfolio_59_trade_15,I67755,21.75,74.81,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1988.71,1988.71
,I67758,37001.95,184483.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37001.95,184483.11,None,68754.56,68754.56
portfolio_60_trade_7,I67758,34817.01,183282.94,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,37244.34,37244.34
,I67775,28.21,5134.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.21,5134.71,None,34139.78,95947.26
portfolio_59_trade_8,I67775,9.07,5084.86,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,10984.58,32257.57
,I67781,623.65,3118.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,623.65,3118.89,None,30312.19,30312.19
portfolio_60_trade_8,I67781,563.36,3050.27,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,19942.26,19942.26
,I67784,307453.60,58539.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,307453.60,58539.77,None,9627158.07,9669435.80
portfolio_60_trade_9,I67784,300749.68,55042.61,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,9434296.86,9676329.50
,I67788,10253.83,43047.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10253.83,43047.23,None,76923.20,76923.20
portfolio_34_trade_1,I67788,9585.06,42463.12,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,48946.63,48946.63
portfolio_34_trade_2,I67788,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,I67790,77.92,7346.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.92,7346.27,None,77403.35,124316.86
portfolio_59_trade_16,I67790,39.61,7330.22,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,37903.21,65779.39
,I67797,2690.78,17152.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2690.78,17152.71,None,497073.50,497073.50
portfolio_40_trade_7,I67797,2255.85,16725.94,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,331630.80,331630.80
portfolio_40_trade_8,I67797,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,I67802,2210.01,4998.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2210.01,4998.30,None,147905.24,147905.24
portfolio_60_trade_10,I67802,1754.41,4851.07,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,94030.49,94030.49
,I67824,2508.54,1651.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2508.54,1651.49,None,133852.90,133852.90
portfolio_59_trade_17,I67824,2182.91,1556.60,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,98400.10,98400.10
,I67830,188747.44,222126.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188747.44,222126.13,None,1571500.25,1571820.28
portfolio_40_trade_3,I67830,181740.75,218034.18,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1275330.73,1275330.73
portfolio_40_trade_4,I67830,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,I67842,445.45,3820.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,445.45,3820.03,None,0.00,0.00
portfolio_59_trade_4,I67842,450.79,3575.16,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,I67858,2393.98,547.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2393.98,547.71,None,349886.39,353017.64
portfolio_59_trade_18,I67858,2223.85,467.83,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,309493.95,311639.38
,I67859,11582.92,5630.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11582.92,5630.18,None,216641.01,216641.01
portfolio_59_trade_19,I67859,10988.53,5385.08,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,181488.13,181488.13
,I67909,1.13,110.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.13,110.98,None,767.45,1119.31
portfolio_62_trade_2,I67909,0.42,108.12,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,272.55,404.32
,I67916,700.69,413.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,700.69,413.14,None,66197.76,66197.76
portfolio_44_trade_17,I67916,622.02,380.54,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,50788.19,50788.19
,I67932,545842.03,959279.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,545842.03,959279.94,None,2647896.03,2654190.49
portfolio_41_trade_16,I67932,522114.36,946909.63,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,1879380.62,1879380.62
portfolio_41_trade_17,I67932,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,I67971,695621.41,2443426.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,695621.41,2443426.83,None,11605453.63,11605453.63
portfolio_41_trade_12,I67971,665539.37,2403360.22,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,8503108.45,8503108.45
portfolio_41_trade_13,I67971,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,I67978,20043.09,36241.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20043.09,36241.19,None,261063.83,261063.83
portfolio_41_trade_14,I67978,19104.11,35472.89,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,201140.82,201140.82
portfolio_41_trade_15,I67978,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,I69004,46735.69,154841.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46735.69,154841.06,None,551209.09,552202.12
portfolio_66_trade_3,I69004,44864.73,152198.63,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,417914.98,417914.98
portfolio_66_trade_4,I69004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.00,0.00,None,0.00,0.00
,I69006,164.36,128.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.36,128.00,None,10921.51,10921.51
