#Scenario,TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma,Currency(Trade),Base NPV(Trade),Delta(Trade),Gamma(Trade)
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/4/9M,0.000100,,0.000000,EUR,322045.88,40.30,0.98,USD,364664.47,45.64,1.11
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/5/1Y,0.000100,,0.000000,EUR,322045.88,162.65,1.14,USD,364664.47,184.17,1.29
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/6/2Y,0.000100,,0.000000,EUR,322045.88,517.21,1.88,USD,364664.47,585.65,2.12
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/7/3Y,0.000100,,0.000000,EUR,322045.88,811.71,4.06,USD,364664.47,919.13,4.60
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/8/4Y,0.000100,,0.000000,EUR,322045.88,1111.31,7.01,USD,364664.47,1258.38,7.93
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/9/5Y,0.000100,,0.000000,EUR,322045.88,2225.88,8.07,USD,364664.47,2520.45,9.13
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/10/7Y,0.000100,,0.000000,EUR,322045.88,5131.53,8.32,USD,364664.47,5810.62,9.42
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/11/10Y,0.000100,,0.000000,EUR,322045.88,77969.06,6.45,USD,364664.47,88287.25,7.30
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/USD-LIBOR-3M/12/15Y,0.000100,,0.000000,EUR,322045.88,243.79,0.00,USD,364664.47,276.05,0.00
parallel_rates,CC_SWAP_EUR_USD,false,FXSpot/USDEUR/0/spot,0.008920,,0.000000,EUR,322045.88,-42034.06,0.00,USD,364664.47,-47596.72,0.00
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/2/3M,0.000100,DiscountCurve/EUR/3/6M,0.000100,EUR,322045.88,0.00,0.00,USD,364664.47,0.00,0.00
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/2/3M,0.000100,IndexCurve/EUR-EURIBOR-3M/0/2W,0.000100,EUR,322045.88,0.00,0.00,USD,364664.47,0.00,0.00
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/2/3M,0.000100,IndexCurve/EUR-EURIBOR-3M/2/3M,0.000100,EUR,322045.88,0.00,0.06,USD,364664.47,0.00,0.06
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/2/3M,0.000100,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,EUR,322045.88,0.00,0.01,USD,364664.47,0.00,0.01
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/3/6M,0.000100,DiscountCurve/EUR/4/9M,0.000100,EUR,322045.88,0.00,0.00,USD,364664.47,0.00,0.00
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/3/6M,0.000100,IndexCurve/EUR-EURIBOR-3M/0/2W,0.000100,EUR,322045.88,0.00,0.00,USD,364664.47,0.00,0.00
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/3/6M,0.000100,IndexCurve/EUR-EURIBOR-3M/2/3M,0.000100,EUR,322045.88,0.00,-0.11,USD,364664.47,0.00,-0.12
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/3/6M,0.000100,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,EUR,322045.88,0.00,0.22,USD,364664.47,0.00,0.25
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/3/6M,0.000100,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,EUR,322045.88,0.00,0.02,USD,364664.47,0.00,0.02
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/4/9M,0.000100,DiscountCurve/EUR/5/1Y,0.000100,EUR,322045.88,0.00,0.00,USD,364664.47,0.00,0.00
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/4/9M,0.000100,IndexCurve/EUR-EURIBOR-3M/2/3M,0.000100,EUR,322045.88,0.00,-0.01,USD,364664.47,0.00,-0.01
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/4/9M,0.000100,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,EUR,322045.88,0.00,-0.33,USD,364664.47,0.00,-0.37
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/4/9M,0.000100,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,EUR,322045.88,0.00,0.49,USD,364664.47,0.00,0.56
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/4/9M,0.000100,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,EUR,322045.88,0.00,0.03,USD,364664.47,0.00,0.04
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/5/1Y,0.000100,DiscountCurve/EUR/6/2Y,0.000100,EUR,322045.88,0.00,0.00,USD,364664.47,0.00,0.00
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/5/1Y,0.000100,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,EUR,322045.88,0.00,-0.02,USD,364664.47,0.00,-0.02
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/5/1Y,0.000100,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,EUR,322045.88,0.00,-0.68,USD,364664.47,0.00,-0.77
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/5/1Y,0.000100,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,EUR,322045.88,0.00,0.57,USD,364664.47,0.00,0.65
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/5/1Y,0.000100,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,EUR,322045.88,0.00,0.75,USD,364664.47,0.00,0.85
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/6/2Y,0.000100,DiscountCurve/EUR/7/3Y,0.000100,EUR,322045.88,0.00,0.00,USD,364664.47,0.00,0.00
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/6/2Y,0.000100,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,EUR,322045.88,0.00,-0.02,USD,364664.47,0.00,-0.02
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/6/2Y,0.000100,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,EUR,322045.88,0.00,-1.21,USD,364664.47,0.00,-1.37
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/6/2Y,0.000100,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,EUR,322045.88,0.00,0.97,USD,364664.47,0.00,1.10
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/6/2Y,0.000100,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,EUR,322045.88,0.00,2.24,USD,364664.47,0.00,2.54
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/7/3Y,0.000100,DiscountCurve/EUR/8/4Y,0.000100,EUR,322045.88,0.00,-0.01,USD,364664.47,0.00,-0.01
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/7/3Y,0.000100,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,EUR,322045.88,0.00,-0.01,USD,364664.47,0.00,-0.01
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/7/3Y,0.000100,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,EUR,322045.88,0.00,-3.64,USD,364664.47,0.00,-4.12
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/7/3Y,0.000100,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,EUR,322045.88,0.00,2.14,USD,364664.47,0.00,2.43
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/7/3Y,0.000100,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,EUR,322045.88,0.00,4.45,USD,364664.47,0.00,5.04
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/8/4Y,0.000100,DiscountCurve/EUR/9/5Y,0.000100,EUR,322045.88,0.00,-0.02,USD,364664.47,0.00,-0.02
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/8/4Y,0.000100,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,EUR,322045.88,0.00,-0.03,USD,364664.47,0.00,-0.04
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/8/4Y,0.000100,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,EUR,322045.88,0.00,-7.20,USD,364664.47,0.00,-8.15
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/8/4Y,0.000100,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,EUR,322045.88,0.00,3.79,USD,364664.47,0.00,4.29
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/8/4Y,0.000100,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,EUR,322045.88,0.00,7.35,USD,364664.47,0.00,8.32
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/9/5Y,0.000100,DiscountCurve/EUR/10/7Y,0.000100,EUR,322045.88,0.00,-0.12,USD,364664.47,0.00,-0.14
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/9/5Y,0.000100,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,EUR,322045.88,0.00,-0.05,USD,364664.47,0.00,-0.05
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/9/5Y,0.000100,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,EUR,322045.88,0.00,-11.94,USD,364664.47,0.00,-13.52
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/9/5Y,0.000100,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,EUR,322045.88,0.00,4.56,USD,364664.47,0.00,5.16
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/9/5Y,0.000100,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,EUR,322045.88,0.00,14.63,USD,364664.47,0.00,16.57
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/10/7Y,0.000100,DiscountCurve/EUR/11/10Y,0.000100,EUR,322045.88,0.00,-0.55,USD,364664.47,0.00,-0.62
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/10/7Y,0.000100,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,EUR,322045.88,0.00,-0.04,USD,364664.47,0.00,-0.04
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/10/7Y,0.000100,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,EUR,322045.88,0.00,-18.50,USD,364664.47,0.00,-20.94
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/10/7Y,0.000100,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,EUR,322045.88,0.00,5.42,USD,364664.47,0.00,6.13
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/10/7Y,0.000100,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,EUR,322045.88,0.00,29.34,USD,364664.47,0.00,33.22
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/11/10Y,0.000100,DiscountCurve/EUR/12/15Y,0.000100,EUR,322045.88,0.00,-0.29,USD,364664.47,0.00,-0.32
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/11/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,EUR,322045.88,0.00,-0.02,USD,364664.47,0.00,-0.02
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/11/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,EUR,322045.88,0.00,-33.83,USD,364664.47,0.00,-38.31
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/11/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,EUR,322045.88,0.00,48.18,USD,364664.47,0.00,54.56
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/11/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,EUR,322045.88,0.00,0.29,USD,364664.47,0.00,0.32
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/12/15Y,0.000100,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,EUR,322045.88,0.00,-0.02,USD,364664.47,0.00,-0.02
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/12/15Y,0.000100,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,EUR,322045.88,0.00,0.02,USD,364664.47,0.00,0.03
parallel_rates,CC_SWAP_EUR_USD,false,DiscountCurve/EUR/12/15Y,0.000100,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,EUR,322045.88,0.00,0.00,USD,364664.47,0.00,0.00
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/0/2W,0.000100,IndexCurve/EUR-EURIBOR-3M/2/3M,0.000100,EUR,322045.88,0.00,0.00,USD,364664.47,0.00,0.00
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/0/2W,0.000100,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,EUR,322045.88,0.00,0.00,USD,364664.47,0.00,0.00
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/2/3M,0.000100,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,EUR,322045.88,0.00,0.10,USD,364664.47,0.00,0.12
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/2/3M,0.000100,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,EUR,322045.88,0.00,0.01,USD,364664.47,0.00,0.01
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,EUR,322045.88,0.00,0.31,USD,364664.47,0.00,0.35
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,EUR,322045.88,0.00,0.02,USD,364664.47,0.00,0.02
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,EUR,322045.88,0.00,0.65,USD,364664.47,0.00,0.73
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,EUR,322045.88,0.00,0.02,USD,364664.47,0.00,0.02
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,EUR,322045.88,0.00,0.46,USD,364664.47,0.00,0.52
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,EUR,322045.88,0.00,0.01,USD,364664.47,0.00,0.01
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,EUR,322045.88,0.00,1.41,USD,364664.47,0.00,1.60
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,EUR,322045.88,0.00,0.03,USD,364664.47,0.00,0.04
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,EUR,322045.88,0.00,2.76,USD,364664.47,0.00,3.13
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,EUR,322045.88,0.00,0.05,USD,364664.47,0.00,0.05
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,EUR,322045.88,0.00,4.63,USD,364664.47,0.00,5.24
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,EUR,322045.88,0.00,0.04,USD,364664.47,0.00,0.04
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,EUR,322045.88,0.00,4.05,USD,364664.47,0.00,4.58
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,EUR,322045.88,0.00,0.02,USD,364664.47,0.00,0.02
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,EUR,322045.88,0.00,5.19,USD,364664.47,0.00,5.88
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,EUR,322045.88,0.00,0.02,USD,364664.47,0.00,0.02
parallel_rates,CC_SWAP_EUR_USD,false,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,EUR,322045.88,0.00,-0.02,USD,364664.47,0.00,-0.03
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,-17939859.38,14.66,0.00,USD,-20313966.55,16.59,0.00
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,-17939859.38,-25.83,-0.44,USD,-20313966.55,-29.25,-0.50
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,-17939859.38,151.09,-1.33,USD,-20313966.55,171.08,-1.51
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,-17939859.38,464.80,-3.46,USD,-20313966.55,526.31,-3.92
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,-17939859.38,702.32,-7.59,USD,-20313966.55,795.26,-8.59
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,-17939859.38,988.66,-13.10,USD,-20313966.55,1119.50,-14.83
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,-17939859.38,1969.94,-14.88,USD,-20313966.55,2230.64,-16.85
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,-17939859.38,4613.44,-15.09,USD,-20313966.55,5223.97,-17.08
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,-17939859.38,69996.30,-11.65,USD,-20313966.55,79259.40,-13.20
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/USD/0/2W,0.000100,,0.000000,EUR,-17939859.38,-14.66,0.00,USD,-20313966.55,-16.59,0.00
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/USD/3/6M,0.000100,,0.000000,EUR,-17939859.38,21.43,0.00,USD,-20313966.55,24.26,0.00
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/USD/5/1Y,0.000100,,0.000000,EUR,-17939859.38,-4.17,0.00,USD,-20313966.55,-4.72,0.00
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/USD/6/2Y,0.000100,,0.000000,EUR,-17939859.38,6.71,0.00,USD,-20313966.55,7.60,0.00
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/USD/7/3Y,0.000100,,0.000000,EUR,-17939859.38,-79.17,0.02,USD,-20313966.55,-89.65,0.02
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/USD/8/4Y,0.000100,,0.000000,EUR,-17939859.38,-166.52,0.05,USD,-20313966.55,-188.55,0.06
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/USD/9/5Y,0.000100,,0.000000,EUR,-17939859.38,-535.14,0.19,USD,-20313966.55,-605.95,0.21
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/USD/10/7Y,0.000100,,0.000000,EUR,-17939859.38,-1557.46,0.74,USD,-20313966.55,-1763.57,0.84
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/USD/11/10Y,0.000100,,0.000000,EUR,-17939859.38,-67189.24,66.81,USD,-20313966.55,-76080.87,75.66
parallel_rates,CC_SWAP_EUR_USD_RESET,false,IndexCurve/EUR-EURIBOR-6M/3/6M,0.000100,,0.000000,EUR,-17939859.38,4412.42,-0.22,USD,-20313966.55,4996.35,-0.25
parallel_rates,CC_SWAP_EUR_USD_RESET,false,IndexCurve/EUR-EURIBOR-6M/5/1Y,0.000100,,0.000000,EUR,-17939859.38,-150.19,-1.32,USD,-20313966.55,-170.06,-1.49
parallel_rates,CC_SWAP_EUR_USD_RESET,false,IndexCurve/EUR-EURIBOR-6M/6/2Y,0.000100,,0.000000,EUR,-17939859.38,-465.02,-3.43,USD,-20313966.55,-526.56,-3.89
parallel_rates,CC_SWAP_EUR_USD_RESET,false,IndexCurve/EUR-EURIBOR-6M/7/3Y,0.000100,,0.000000,EUR,-17939859.38,-704.35,-7.53,USD,-20313966.55,-797.56,-8.53
parallel_rates,CC_SWAP_EUR_USD_RESET,false,IndexCurve/EUR-EURIBOR-6M/8/4Y,0.000100,,0.000000,EUR,-17939859.38,-994.64,-13.00,USD,-20313966.55,-1126.27,-14.72
parallel_rates,CC_SWAP_EUR_USD_RESET,false,IndexCurve/EUR-EURIBOR-6M/9/5Y,0.000100,,0.000000,EUR,-17939859.38,-1969.00,-14.77,USD,-20313966.55,-2229.57,-16.72
parallel_rates,CC_SWAP_EUR_USD_RESET,false,IndexCurve/EUR-EURIBOR-6M/10/7Y,0.000100,,0.000000,EUR,-17939859.38,-4592.30,-14.97,USD,-20313966.55,-5200.03,-16.95
parallel_rates,CC_SWAP_EUR_USD_RESET,false,IndexCurve/EUR-EURIBOR-6M/11/10Y,0.000100,,0.000000,EUR,-17939859.38,-69486.06,-11.57,USD,-20313966.55,-78681.63,-13.10
parallel_rates,CC_SWAP_EUR_USD_RESET,false,IndexCurve/USD-LIBOR-6M/3/6M,0.000100,,0.000000,EUR,-17939859.38,-4403.00,0.22,USD,-20313966.55,-4985.68,0.25
parallel_rates,CC_SWAP_EUR_USD_RESET,false,IndexCurve/USD-LIBOR-6M/5/1Y,0.000100,,0.000000,EUR,-17939859.38,189.17,1.32,USD,-20313966.55,214.20,1.49
parallel_rates,CC_SWAP_EUR_USD_RESET,false,IndexCurve/USD-LIBOR-6M/6/2Y,0.000100,,0.000000,EUR,-17939859.38,431.01,3.41,USD,-20313966.55,488.05,3.87
parallel_rates,CC_SWAP_EUR_USD_RESET,false,IndexCurve/USD-LIBOR-6M/7/3Y,0.000100,,0.000000,EUR,-17939859.38,714.62,7.49,USD,-20313966.55,809.19,8.48
parallel_rates,CC_SWAP_EUR_USD_RESET,false,IndexCurve/USD-LIBOR-6M/8/4Y,0.000100,,0.000000,EUR,-17939859.38,968.59,12.93,USD,-20313966.55,1096.77,14.64
parallel_rates,CC_SWAP_EUR_USD_RESET,false,IndexCurve/USD-LIBOR-6M/9/5Y,0.000100,,0.000000,EUR,-17939859.38,1966.54,14.70,USD,-20313966.55,2226.79,16.64
parallel_rates,CC_SWAP_EUR_USD_RESET,false,IndexCurve/USD-LIBOR-6M/10/7Y,0.000100,,0.000000,EUR,-17939859.38,4533.83,14.90,USD,-20313966.55,5133.82,16.88
parallel_rates,CC_SWAP_EUR_USD_RESET,false,IndexCurve/USD-LIBOR-6M/11/10Y,0.000100,,0.000000,EUR,-17939859.38,69196.86,11.52,USD,-20313966.55,78354.16,13.04
parallel_rates,CC_SWAP_EUR_USD_RESET,false,FXSpot/USDEUR/0/spot,0.008920,,0.000000,EUR,-17939859.38,707185.63,0.00,USD,-20313966.55,800772.46,0.00
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/0/2W,0.000100,DiscountCurve/EUR/3/6M,0.000100,EUR,-17939859.38,0.00,0.00,USD,-20313966.55,0.00,0.01
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/0/2W,0.000100,DiscountCurve/EUR/5/1Y,0.000100,EUR,-17939859.38,0.00,0.00,USD,-20313966.55,0.00,0.00
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/0/2W,0.000100,DiscountCurve/EUR/6/2Y,0.000100,EUR,-17939859.38,0.00,0.00,USD,-20313966.55,0.00,0.00
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/0/2W,0.000100,DiscountCurve/EUR/7/3Y,0.000100,EUR,-17939859.38,0.00,0.00,USD,-20313966.55,0.00,0.00
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/0/2W,0.000100,DiscountCurve/EUR/8/4Y,0.000100,EUR,-17939859.38,0.00,0.00,USD,-20313966.55,0.00,0.00
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/0/2W,0.000100,DiscountCurve/EUR/9/5Y,0.000100,EUR,-17939859.38,0.00,0.00,USD,-20313966.55,0.00,0.00
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/0/2W,0.000100,DiscountCurve/EUR/10/7Y,0.000100,EUR,-17939859.38,0.00,-0.01,USD,-20313966.55,0.00,-0.01
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/0/2W,0.000100,DiscountCurve/EUR/11/10Y,0.000100,EUR,-17939859.38,0.00,-0.08,USD,-20313966.55,0.00,-0.09
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/0/2W,0.000100,IndexCurve/EUR-EURIBOR-6M/3/6M,0.000100,EUR,-17939859.38,0.00,0.00,USD,-20313966.55,0.00,-0.01
parallel_rates,CC_SWAP_EUR_USD_RESET,false,DiscountCurve/EUR/0/2W,0.000100,IndexCurve/EUR-EURIBOR-6M/5/1Y,0.000100,EUR,-17939859.38,0.00,0.00,USD,-20313966.55,0.00,0.00
